Anio;Mes;CodigoPais;PaisOrigen;CodigoDepto;DepartamentoDestino;Partida;Cadena;Producto;CodigoUnidad;CantidadUnidades;ValorMilesCIFDol;ValorMilesPesos;ValorMilesFOBDol;VolumenToneladas
2013;Enero;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2727;15.21;26773.83;14.83;2.73
2013;Enero;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;920;3.87;6821.95;3.78;0.92
2013;Enero;493;México;25;Cundinamarca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;1150;6.94;12277.07;6.66;1.15
2013;Enero;827;Turquía;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;5864.4;18.48;32883.43;16.29;5.86
2013;Enero;827;Turquía;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;9060;26.96;47984.67;23.59;9.06
2013;Enero;647;República Dominicana;5;Antioquia;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;25200;71.02;125094.58;69.93;25.2
2013;Enero;827;Turquía;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;33464;77.56;137109.19;70.62;33.46
2013;Enero;493;México;8;Atlántico;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;17606.89;64.55;113696.32;61.06;17.61
2013;Enero;493;México;8;Atlántico;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;380.95;2.48;4411.22;2.4;0.38
2012;Diciembre;493;México;8;Atlántico;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;14832.45;55.58;99773.47;52.21;14.83
2012;Diciembre;493;México;8;Atlántico;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;1142.86;7.41;13478.66;7.2;1.14
2012;Diciembre;827;Turquía;8;Atlántico;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;4069.8;33.16;59532.55;28.52;4.07
2012;Diciembre;827;Turquía;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;6998.4;34.25;62268.79;26.89;7
2012;Diciembre;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;6604.2;32.4;58443.34;30.6;6.6
2012;Diciembre;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1382.4;7.47;13479.26;7.02;1.38
2012;Diciembre;827;Turquía;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;864;2.07;3738;1.84;0.86
2012;Diciembre;493;México;11;Bogotá;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;2735.2;18.34;33343.35;17.35;2.74
2012;Diciembre;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;150;3.92;7009.26;3.85;0.15
2012;Diciembre;245;España;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;106;1.36;2433.82;0.91;0.11
2012;Diciembre;211;Chile;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;650;1.3;2352.84;1.25;0.65
2012;Diciembre;455;Malasia;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;32000;22.49;40568.6;18.4;32
2012;Diciembre;211;Chile;66;Risaralda;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;7680;39.21;70692.5;38.19;7.68
2012;Diciembre;245;España;5;Antioquia;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;3052.8;28.72;51799.16;27;3.05
2012;Diciembre;245;España;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;3288.3;35.76;64492.25;33.9;3.29
2012;Diciembre;245;España;25;Cundinamarca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;28000;143.81;258319.75;140.35;28
2012;Diciembre;431;Líbano;8;Atlántico;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;7.2;0.01;14.15;0.01;0.01
2012;Diciembre;245;España;5;Antioquia;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;72;1.13;2060.68;1.04;0.07
2012;Diciembre;249;Estados Unidos;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;1647.83;9.21;16528.25;7.18;1.65
2012;Diciembre;249;Estados Unidos;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;1373.94;11.79;21158.69;10.09;1.37
2012;Diciembre;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;73981.68;1192.51;2136988.2;1171.72;73.98
2012;Diciembre;249;Estados Unidos;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;226.86;0.51;932.24;0.47;0.23
2012;Diciembre;249;Estados Unidos;76;Valle del Cauca;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;503.95;2.82;5082.83;2.72;0.5
2012;Diciembre;249;Estados Unidos;44;La Guajira;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;39671.91;375.59;678486.55;366.32;39.67
2012;Diciembre;249;Estados Unidos;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;680.17;4.41;8016.45;4.1;0.68
2012;Diciembre;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;96;1.28;2294.22;1.24;0.1
2012;Diciembre;249;Estados Unidos;25;Cundinamarca;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;183.7;2.76;5023.65;2.71;0.18
2012;Diciembre;249;Estados Unidos;25;Cundinamarca;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;5684.57;54.04;98240.79;52.92;5.68
2012;Diciembre;249;Estados Unidos;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2057.48;17.52;31844.63;17.15;2.06
2012;Diciembre;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;386.16;13.28;23951.22;13.16;0.39
2012;Diciembre;249;Estados Unidos;25;Cundinamarca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;27.21;0.25;447.65;0.24;0.03
2012;Diciembre;249;Estados Unidos;8;Atlántico;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;38983.46;201.94;365469.25;195.56;38.98
2012;Diciembre;249;Estados Unidos;8;Atlántico;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;231.29;1.54;2770.93;1.48;0.23
2012;Diciembre;249;Estados Unidos;8;Atlántico;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;561.9;3.3;5995.19;3.16;0.56
2012;Diciembre;105;Brasil;11;Bogotá;1804001300 - Manteca de cacao, con un índice de acidez expresado en ácido oleico superior a 1.65%.;Cacao y su Industria;Cacao;KG;80;3.02;5491.98;3;0.08
2012;Diciembre;249;Estados Unidos;8;Atlántico;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;3467.66;9.66;17344.89;9.17;3.47
2012;Diciembre;249;Estados Unidos;8;Atlántico;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2626.6;6.16;11135.56;5.76;2.63
2012;Diciembre;249;Estados Unidos;8;Atlántico;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;92.74;2.43;4370.44;1.76;0.09
2012;Diciembre;249;Estados Unidos;5;Antioquia;1804001200 - Manteca de cacao, con un índice de acidez expresado en ácido oleico superior a 1% peroinferior o igual a 1.65%.;Cacao y su Industria;Cacao;KG;25;0.34;612.7;0.32;0.03
2012;Diciembre;63;Argentina;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;5789.95;127.41;231614.77;123.85;5.79
2012;Diciembre;63;Argentina;5;Antioquia;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;40;0.74;1340.3;0.62;0.04
2012;Diciembre;63;Argentina;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;50;0.73;1326.62;0.64;0.05
2012;Diciembre;215;China;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;12065.84;93.4;169792.32;83.61;12.07
2012;Diciembre;215;China;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;0.34;0.01;18.83;0.01;0
2012;Diciembre;63;Argentina;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;540;1.83;3309.28;1.77;0.54
2012;Diciembre;215;China;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;8881.38;69.65;125775.94;62.95;8.88
2012;Diciembre;386;Italia;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;37.35;0.88;1583.34;0.69;0.04
2012;Diciembre;386;Italia;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;360;6.59;11821.19;2.83;0.36
2012;Diciembre;386;Italia;25;Cundinamarca;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;160;3.1;5569.13;1.33;0.16
2012;Diciembre;589;Perú;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;25000;43.4;78799.45;41.25;25
2012;Diciembre;386;Italia;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;6539.6;38.54;69087.37;36.05;6.54
2012;Diciembre;386;Italia;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;10;0.04;78.6;0.04;0.01
2012;Diciembre;589;Perú;5;Antioquia;1802000000 - Cáscara, películas y demás residuos de cacao.;Cacao y su Industria;Cacao;KG;20000;75.31;134727.31;74;20
2012;Diciembre;589;Perú;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;14795.87;71.68;129279.91;70.5;14.8
2012;Diciembre;589;Perú;52;Nariño;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;30040;30.45;55357.5;28.71;30.04
2012;Diciembre;105;Brasil;44;La Guajira;1806900010 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, sin adición de azúcar, ni otros edulcorantes.;Cacao y su Industria;Chocolates;KG;1350;8.78;15958.7;8.64;1.35
2012;Diciembre;105;Brasil;44;La Guajira;1806900010 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, sin adición de azúcar, ni otros edulcorantes.;Cacao y su Industria;Chocolates;KG;29188.38;214.66;388321.88;211.3;29.19
2012;Diciembre;105;Brasil;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;6526.56;14.32;26037.99;13.26;6.53
2012;Diciembre;105;Brasil;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;8099.61;109.41;196398.61;103.61;8.1
2012;Diciembre;386;Italia;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;8832;50.54;90408.7;48.08;8.83
2012;Diciembre;386;Italia;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;34291;164.04;295362.72;154.05;34.29
2012;Diciembre;105;Brasil;76;Valle del Cauca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;6000;40.28;73135.18;37.8;6
2012;Diciembre;386;Italia;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;15.36;0.2;358.8;0.19;0.02
2012;Diciembre;105;Brasil;8;Atlántico;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;11880;61.45;110310.74;58.24;11.88
2012;Diciembre;149;Canadá;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1665.39;6.36;11462.81;6.1;1.67
2012;Diciembre;767;Suiza;66;Risaralda;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;79.54;16.8;30508.09;13.13;0.08
2012;Diciembre;628;Reino Unido;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;114.68;0.87;1579.29;0.8;0.11
2012;Diciembre;767;Suiza;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;2172;32.32;58009.39;31.22;2.17
2012;Diciembre;767;Suiza;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;1008;12.9;23160.36;12.47;1.01
2012;Diciembre;767;Suiza;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;3449.2;62.56;112298.67;60.49;3.45
2012;Diciembre;23;Alemania;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;1087;8.14;14805.46;7.49;1.09
2012;Diciembre;23;Alemania;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;4752;26.08;47407.21;23.97;4.75
2012;Diciembre;850;Venezuela;25;Cundinamarca;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;30000;8.2;14719.41;7.8;30
2012;Diciembre;850;Venezuela;5;Antioquia;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;30000;60;108221.4;58.82;30
2012;Diciembre;87;Bélgica;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;60.5;3.03;5411.92;1.73;0.06
2012;Diciembre;87;Bélgica;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;4.8;0.74;1338.72;0.71;0
2012;Diciembre;87;Bélgica;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;75.55;0.66;1196.6;0.27;0.08
2012;Diciembre;87;Bélgica;11;Bogotá;1806900010 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, sin adición de azúcar, ni otros edulcorantes.;Cacao y su Industria;Chocolates;KG;32.08;0.79;1432.6;0.62;0.03
2012;Diciembre;87;Bélgica;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;406.9;7.28;13123.92;5.11;0.41
2012;Diciembre;87;Bélgica;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;8408;35.51;63517.39;32.45;8.41
2012;Noviembre;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;100;2.6;4710.4;2.54;0.1
2012;Diciembre;87;Bélgica;25;Cundinamarca;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;240;1.24;2254.67;1.18;0.24
2012;Diciembre;87;Bélgica;8;Atlántico;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;402.69;8.17;14836.25;7.96;0.4
2012;Diciembre;239;Ecuador;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;12000;47.26;85237;45.84;12
2012;Diciembre;239;Ecuador;5;Antioquia;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;28000;109.2;196011.31;107.8;28
2012;Diciembre;239;Ecuador;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;15500;59.36;106556.02;57.35;15.5
2012;Diciembre;239;Ecuador;76;Valle del Cauca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;250000;1226.02;2212721.32;1210.29;250
2012;Diciembre;239;Ecuador;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;5336;46.19;83478.57;43.97;5.34
2012;Diciembre;239;Ecuador;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2302;50.26;90216.14;48.52;2.3
2012;Diciembre;573;Países Bajos;5;Antioquia;1804002000 - Grasa y aceite de cacao.;Cacao y su Industria;Cacao;KG;25;0.23;407.65;0.22;0.03
2012;Diciembre;815;Trinidad y Tobago;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;17628;61.89;111635.5;58.87;17.63
2012;Noviembre;815;Trinidad y Tobago;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;4200;38.14;69618.13;14.04;4.2
2012;Noviembre;239;Ecuador;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;15500;62.13;113240.82;60.45;15.5
2012;Noviembre;239;Ecuador;25;Cundinamarca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;50000;185.54;336610.7;182;50
2012;Noviembre;239;Ecuador;66;Risaralda;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;7650;32.99;59857.25;29.99;7.65
2012;Noviembre;239;Ecuador;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;26000;107.39;194993.67;105.59;26
2012;Noviembre;239;Ecuador;76;Valle del Cauca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;150000;733.66;1335069.28;725.06;150
2012;Noviembre;239;Ecuador;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;603;4.69;8504.69;4.53;0.6
2012;Noviembre;239;Ecuador;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1909;41.17;74690.26;40.13;1.91
2012;Noviembre;815;Trinidad y Tobago;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;35256;123.78;225439.53;117.75;35.26
2012;Noviembre;87;Bélgica;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;277.75;8.44;15329.81;4.95;0.28
2012;Noviembre;87;Bélgica;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;530.4;12.75;23132.97;12.22;0.53
2012;Noviembre;87;Bélgica;25;Cundinamarca;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;728;3.67;6699.68;3.54;0.73
2012;Noviembre;767;Suiza;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;6039;124.42;226068.97;122.02;6.04
2012;Noviembre;767;Suiza;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;384;11.22;20364.58;10.97;0.38
2012;Noviembre;767;Suiza;8;Atlántico;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;2555.64;36.06;65546.7;34.77;2.56
2012;Noviembre;149;Canadá;76;Valle del Cauca;1804002000 - Grasa y aceite de cacao.;Cacao y su Industria;Cacao;KG;1825;23.76;43304.74;19.91;1.83
2012;Noviembre;23;Alemania;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;313.2;5.72;10430.31;5.48;0.31
2012;Noviembre;23;Alemania;25;Cundinamarca;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;560.7;2.09;3809.89;1.98;0.56
2012;Noviembre;767;Suiza;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;2652;38.07;69166.83;37.33;2.65
2012;Noviembre;767;Suiza;11;Bogotá;1806320010 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, sin rellenar, sin adición de azúcar, ni otros edulcorantes.;Cacao y su Industria;Chocolates;KG;784.8;12.05;21869.61;11.55;0.78
2012;Noviembre;767;Suiza;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;1281.6;15.68;28489.63;15.38;1.28
2012;Noviembre;386;Italia;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;4.5;0.16;290.32;0.12;0
2012;Noviembre;383;Israel;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;72;0.56;1017.51;0.54;0.07
2012;Noviembre;386;Italia;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;5488;49.33;90046.57;48.18;5.49
2012;Noviembre;386;Italia;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1253;11.87;21675.02;11.6;1.25
